""	"HFe_d5_rep1"	"HFe_d5_rep2"	"HFe_d5_rep3"	"LFe_d5_rep1"	"LFe_d5_rep2"	"MFe_d5_rep1"	"MFe_d5_rep2"
"Tery_1124"	7.48375910111986	8.05960400711386	7.74147316185519	7.22145092155057	7.35636119544588	8.05903085888846	7.94883776018932
"Tery_1125"	5.66603577668479	5.43286739847418	5.56917511843879	5.92043448338443	5.40420092785593	5.74559010458982	5.51331694451878
"Tery_1126"	8.69219521974528	8.69923568164227	8.68027440028048	8.97530290024406	8.84227051324064	8.76292304484856	8.60768156930046
"Tery_1127"	6.42365590584419	6.58231445558641	6.29582807582335	6.62383006143631	6.52312525198039	6.59229465273973	6.26772606777902
"Tery_1128"	7.71763640593685	7.69602514026176	7.63551821925063	7.17659301705846	7.3415314979944	7.63099868739607	7.70017548713183
"Tery_1129"	7.27591936523297	7.05126819167821	7.13470202889633	7.19170589533069	7.03443610942105	6.96726219323044	6.99945070084109
"Tery_1130"	5.70588165036821	5.48812867586797	5.50824855642716	5.92043448338443	5.62057579064843	5.74559010458982	5.41173396731537
"Tery_1131"	6.12939057451599	6.03173393995894	5.96513571798959	6.16802627779269	6.2711460943172	5.69484381040575	6.07425731106572
"Tery_1132"	7.57246336262958	7.32629569038545	7.4874882983355	6.94576961660827	7.33405766043124	7.21421416634324	7.1938637924021
"Tery_1133"	5.08193952667276	5.43286739847418	5.17665661117883	5.2434408914321	5.50241209466881	5.02446831287476	5.41173396731537
"Tery_1134"	7.12681269784003	7.08210054355705	6.97797506886285	7.08231355236877	7.07108190338963	7.58203232983561	7.05781995075045
"Tery_1135"	7.96266956243533	8.16277991986446	8.03286707898957	7.86122024016093	7.80190773782617	7.94306628730136	7.91808416393776
"Tery_1136"	13.7080058342794	13.7667756860355	14.1605915082342	13.6802471702291	13.8660256211983	13.9761434068012	14.0894382292992
"Tery_1137"	11.8831803653616	12.6154504230276	12.7644364327746	11.9801197669057	12.0955505815966	12.8198313383799	12.6922763239066
"Tery_1138"	9.92926998111543	9.92347560220558	10.2261442636598	10.1957210225687	10.3075372831585	10.0824152974682	10.3199938198818
"Tery_1139"	10.2745853919297	10.2436990097533	10.2843410163298	10.2903804843353	10.3299815124311	10.0459459657483	10.0470531080339
"Tery_1140"	7.1908806380358	7.03559193113551	6.97797506886285	6.83372003522712	6.96788314423778	6.52725809775826	6.99945070084109
"Tery_1141"	10.5517792833689	11.1258281242945	11.2249089616903	10.1411694783169	10.814129803164	10.8079118616464	11.3226292169574
"Tery_1142"	9.37727667249662	9.03768269811687	8.83370329265287	9.1796769493332	8.91839463370493	9.35942144808289	8.74933857707858
"Tery_1143"	9.27034277336491	9.01625837100344	9.00792983274738	9.30140443162681	8.95499762245968	9.00116612044864	9.00026997575399
"Tery_1144"	6.37900115599544	6.70798237143876	6.69752724356008	6.7117044950953	6.95810925387562	6.27877443949796	6.7195175196183
"Tery_1145"	9.26448860918262	9.31946852835521	9.38340345554374	9.14565515932924	9.32666534293412	8.99189154890372	9.18844336365462
"Tery_1146"	10.0136620200999	10.1241842855456	9.86032065649108	9.8836822006962	9.88702926291106	9.98770484390436	9.61550106773237
"Tery_1147"	9.01883248724596	9.24442400667568	9.08772250093146	8.83995838599834	9.19010479414966	9.27404344270208	8.9557272763061
"Tery_1148"	8.08108590885026	8.08610400426178	8.09175071515713	8.01213877366306	7.74700141151344	8.30786421870946	7.902455203599
"Tery_1149"	9.42266059207295	9.5414822212702	9.13998826873438	9.23824387362238	9.35614145681151	9.30056787681495	9.08542151696548
"Tery_1150"	9.24974823880913	9.04347077085739	9.14425929786458	9.3619113256187	9.49510186395172	9.11017980319411	9.13286226173883
"Tery_1151"	8.30352737374729	8.30481389305429	8.32466949278808	8.27322516284212	8.45595689693642	8.15799963629633	8.29205283548471
"Tery_1152"	8.84919441161828	8.61356511456196	8.33967634600302	8.57586496429963	8.59555785562712	8.68156679984402	8.39590735801761
"Tery_1153"	10.9354328662806	10.4601838168753	10.3761001318477	10.7498361823131	10.6251640998937	10.3907265043737	10.3787527300484
"Tery_1154"	9.87077500586456	10.2302412444914	10.1065733029959	9.95522048928768	10.3529953193325	9.60108050372628	10.0256850312861
"Tery_1155"	9.76076673693768	10.0466443121137	9.79937632697361	9.95957593003364	10.2261119003006	9.54356545166305	9.71232054353767
"Tery_1157"	9.07008947104384	8.88054814190441	8.9961610052872	9.02606645468534	9.12522795904408	8.6376067579076	9.03636391472415
"Tery_1158"	9.63260570044721	9.26438092420977	9.38159620599346	9.1945434983749	9.16325338462852	9.19140680029506	9.01119351823258
"Tery_1159"	9.48187178154275	9.26768035601058	9.27659087748091	9.09504829755888	9.16325338462852	9.38088604945717	9.14613450625944
"Tery_1160"	10.3302558649231	10.2089587820546	9.880928848913	10.4033847142344	9.9703644378248	10.9183891540907	10.1608661995456
"Tery_1161"	11.3949931186117	11.3735199159404	11.111260483291	11.4904614415527	11.1472969807213	11.8008259143249	11.372840088639
"Tery_1162"	7.73478273783437	7.83675421890933	7.59207970000313	7.50080631955195	7.72443162826662	7.48539419392676	7.59688585652977
"Tery_1163"	9.16743315384591	9.2544370329522	9.16542644442658	9.1945434983749	9.45650448294348	8.81908883049176	9.12952499523261
"Tery_1164"	7.62865729195911	7.62525971417263	7.29905454571123	7.63869198497687	7.66638806289705	7.92360583084398	7.31784859646951
"Tery_1165"	9.46920517334985	9.54420487646309	9.45217418245341	9.70583573545551	9.6533309009768	9.79071195544436	9.57438497459595
"Tery_1166"	11.1200635058326	11.2770312930311	11.3213314067088	11.1212647422424	11.1944328173727	11.517458847082	11.5271320182391
"Tery_1167"	11.2141094445491	11.4476990958055	11.2908638617644	11.1105362915154	11.2684330179557	11.1421450247679	11.11240865482
"Tery_1168"	11.0142364574889	11.1362362796031	10.9979419421651	10.7821552736057	10.9770411565815	11.0569831763174	10.9779797707494
"Tery_1169"	9.80578235446032	9.54284419188438	9.53254309701972	9.71359358086357	9.41684460466498	9.44851633052669	9.41637040038908
"Tery_1170"	9.66406401905286	9.70125339128459	9.92003789294757	9.76924340155773	9.88070727510164	9.46870271788851	10.1510323858843
"Tery_1172"	6.78679319071349	6.62551461748919	6.85560193916944	6.29038959451315	6.54985148390268	6.45889639474676	6.29312815473041
"Tery_1173"	8.25107146681879	8.46315788491216	8.77703660707482	8.3748309481163	8.42144909796574	8.36296030596277	8.93675303462571
"Tery_1175"	7.45291048389657	7.528759747946	7.38186867000863	7.60545741601423	7.46287449154889	7.20610701545218	7.37596715824654
"Tery_1176"	6.42365590584419	6.60408761085836	6.46276568538821	6.7117044950953	6.68804936191332	6.47285237486273	6.64440555497795
"Tery_1179"	11.3466723872941	11.4661113282951	11.405947232008	11.6896953199913	10.9276195896451	12.3423090022977	11.4794781388887
"Tery_1180"	6.92995558475162	6.82301193402769	6.86622483667435	7.19170589533069	6.88768562114991	7.33793674882734	6.85836449659573
"Tery_1181"	5.58180648367143	5.74982235370752	5.03238087142749	5.95898735277707	5.64822047356797	5.64171846471437	5.41173396731537
"Tery_1182"	4.81868588020994	4.79856677779155	4.7010401994848	4.75085253475889	4.77999561452354	4.97039037963292	5.29871948416646
"Tery_1183"	5.33639443502186	5.05414844411315	5.17665661117883	5.31431050954761	5.17213236424621	5.32769601951919	5.17029081058149
"Tery_1184"	6.15664992317478	6.34248772551701	6.31191391835351	5.92043448338443	6.2711460943172	6.14312746591057	6.18837519042712
