""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tery_2687"	381.610602668757	325.530705849111	399.802907343736	410.402042475935	0.296485707337229	0.221165409874767	1.34056092905808	0.180063049749644	0.547343972417793
"Tery_4609"	70.5786876873181	57.7341567967163	75.8673293569515	75.4902560734699	0.396437259948314	0.295699889505943	1.34067435943478	0.180026202903036	0.547343972417793
"Tery_3567"	178.53083205291	147.154998982887	187.40877684621	196.589747932984	0.345572893901568	0.25787966112515	1.34005486277516	0.18022750914164	0.547390747368156
"Tery_0651"	386.970195239399	470.305885498659	380.188548470236	313.806975133883	-0.307112858298583	0.229452603569192	-1.33845880814323	0.18074691953216	0.548394345544473
"Tery_4051"	81.6989923321502	63.450988365225	93.534939404843	82.1930756900362	0.536055328077999	0.40060269616093	1.33812211753726	0.180856631932014	0.548394345544473
"Tery_0249"	118.461674641779	98.991411263376	125.524136367212	127.338245432032	0.335771881365021	0.251037169505956	1.33753850884243	0.181046921014049	0.548518394359397
"Tery_0162"	3766.73647854682	3613.47837877289	2796.8004171791	5374.89867037233	-0.369148803178387	0.276242191567838	-1.33632303263759	0.181443711330131	0.549267360267304
"Tery_2477"	296.365914350461	292.782612140824	217.664095669735	418.001944581187	-0.419740151380394	0.314208900215556	-1.33586334152992	0.181593944854232	0.549269329081336
"Tery_1627"	95.1972002491202	83.3419765403308	107.273366132915	88.9381751322176	0.37212580188651	0.278824445370856	1.33462401903662	0.181999432735615	0.550042730045415
"Tery_2150"	60.1363144430163	71.8312397934333	51.0769139815773	62.0304897847576	-0.471879853405756	0.353897910931109	-1.33337846545699	0.182407635651221	0.550823057657306
"Tery_2638"	93.725671508157	76.7461136327452	98.637210604541	103.337920738993	0.361198569697209	0.271874976234405	1.32854657938725	0.183997606468028	0.555167798644699
"Tery_0392"	117.005542827397	136.963217226932	103.581500741807	117.183931556246	-0.396240346069974	0.298467625494512	-1.32758233129462	0.184316124693807	0.555435707195647
"Tery_2747"	2488.43493802148	2828.56117318257	2396.61350731175	2286.04084892496	-0.238953206284801	0.180131740936973	-1.32654692083618	0.184658604133487	0.555435707195647
"Tery_4125"	818.775265335366	922.375718036234	756.113615628563	809.167287194701	-0.286561798606227	0.216037012983337	-1.32644769823924	0.184691448389402	0.555435707195647
"Tery_4958"	73.2312671817548	85.8251953260194	65.8502329490616	71.7088903865298	-0.380360550658166	0.28667506730588	-1.32680024891151	0.184574768122706	0.555435707195647
"Tery_0884"	81.4423228546358	98.7585585044268	74.9420872413585	73.876440624761	-0.405791887729139	0.306183758440356	-1.32532140109641	0.185064573743877	0.555802184945362
"Tery_1468"	117.602075548859	87.4806745164786	113.489483341792	153.892364891842	0.382456739195266	0.28861039374827	1.32516620149464	0.185116032730985	0.555802184945362
"Tery_2859"	357.82522252923	409.751985716737	335.139221326849	339.927461145295	-0.290504405026965	0.219354156780976	-1.32436243420284	0.185382704402759	0.556148113208278
"Tery_0625"	46.90581925425	61.2519140823328	42.7043753392797	38.8618902986226	-0.516198400818863	0.390058435386504	-1.32338735427518	0.185706594986448	0.556210943548318
"Tery_1762"	418.308969324417	345.266186863366	442.138085575241	455.608077409231	0.361688238024496	0.273285276568252	1.32348234257752	0.185675024506682	0.556210943548318
"Tery_4068"	37.3329097817458	28.0652566632704	40.0496845887736	42.5254006896795	0.501427650275913	0.379459012285089	1.32142770112728	0.186358794621451	0.557709448940478
"Tery_0082"	367.104268253004	406.621500398048	318.473987556143	400.532457153252	-0.345097125308097	0.261505508734796	-1.31965527983609	0.186950137302867	0.559023537602709
"Tery_1372"	68.7386676630983	59.4930354395245	77.902818385304	64.2380738033634	0.397079779338262	0.301586218886168	1.3166376792838	0.187960102480702	0.561038355145404
"Tery_1493"	34.5110999205565	27.6513868656556	39.6831412313502	33.6127510092669	0.512888549969866	0.389700502143921	1.31610954347821	0.188137278265057	0.561038355145404
"Tery_2780"	214.106122377547	190.817854648919	235.783584816431	204.878196447849	0.302830354679819	0.230146056318644	1.31581813533464	0.188235090833099	0.561038355145404
"Tery_4301"	133.442195834166	151.397096411384	121.610205774223	133.235280346864	-0.320270234987084	0.243203490491113	-1.31688173693703	0.187878269114043	0.561038355145404
"Tery_0510"	659.481243318621	793.277658893293	608.117782242931	602.730019357484	-0.383049384058398	0.291325385291303	-1.31485069066459	0.188560087394349	0.561551209174412
"Tery_0808"	584.19860649455	520.305969447294	619.841004542896	594.627646469287	0.252577124218673	0.192317843093066	1.31333172292519	0.189071193459042	0.562388092236329
"Tery_2796"	4079.67063246843	4790.52680307151	3547.7228051315	4166.73620287076	-0.43351480198992	0.330144692990798	-1.31310546918894	0.189147411196042	0.562388092236329
"Tery_1843"	158.823247370619	138.877603030591	171.495033006873	159.761213256264	0.306398787371829	0.233456061559219	1.31244734159154	0.189369242354423	0.562592118062655
"Tery_2524"	727.662785621122	816.994426805316	660.043454137253	739.760141662731	-0.306729644307295	0.233825139954728	-1.31179070123376	0.189590763259612	0.562794893039042
"Tery_4198"	294.523862141988	248.707246618268	303.085951972382	327.497342920119	0.279974336050806	0.213549890910464	1.31104883667767	0.189841264643799	0.563083298685
"Tery_1740"	2129.78627769195	1806.47051970474	2213.02147650833	2328.2492374546	0.293059947646143	0.223943555070825	1.30863309530591	0.190658664707037	0.564103152665653
"Tery_2618"	1514.79247060032	1704.60453786547	1338.88946515304	1588.83491150608	-0.348172910363155	0.26600020290327	-1.30891971721453	0.190561546898296	0.564103152665653
"Tery_3831"	63.2663315296997	75.5045042399009	57.7832163052428	59.252831656184	-0.401913123598084	0.307221977090563	-1.30821735933171	0.190799595754559	0.564103152665653
"Tery_4218"	93.5135326585478	90.9726499360624	115.58828787763	62.9422825524105	0.353562036616853	0.270072267799993	1.30913862240269	0.190487398484956	0.564103152665653
"Tery_0713"	156.45259509903	139.21385524189	171.786368736749	150.690674499594	0.308682037380627	0.236243306420019	1.30662765459191	0.191339199732284	0.564884561141247
"Tery_2368"	178.208080783077	194.542410839234	150.294057025267	203.744786363635	-0.37583663560774	0.287683726016886	-1.30642299726638	0.191408749420304	0.564884561141247
"Tery_4325"	123.038380193013	145.732644539595	110.932179245881	118.503417267128	-0.40667055720633	0.311367299242833	-1.30607985551228	0.191525402674524	0.564884561141247
"Tery_4393"	305.623083442163	342.344132378685	284.914135507851	299.965456407111	-0.267976200379532	0.205587139712619	-1.30346772056912	0.1924151296797	0.567053255364253
"Tery_3791"	12397.091050605	11028.9112499848	14015.485635725	11337.6789735454	0.345576462467258	0.265245694257432	1.30285418368323	0.192624548215005	0.567215189290697
"Tery_0784"	413.917308821696	498.524473417034	377.447540790373	384.014796273344	-0.398141081907011	0.306173001936808	-1.30037945667458	0.193470947334322	0.568487004348419
"Tery_2356"	47.5485557262161	35.2820602613872	53.1520139737914	51.409863819682	0.574253542903134	0.441565776571039	1.30049377323233	0.19343178903548	0.568487004348419
"Tery_4472"	162.362876932134	184.195665898864	147.567801598226	162.722700966265	-0.320357184022858	0.246384321416205	-1.30023364385145	0.193520902896384	0.568487004348419
"Tery_3807"	150.458668121519	130.186609268899	165.794525608043	147.726940744352	0.337405969653177	0.259998002278003	1.29772523902859	0.194381767583507	0.570559432906986
"Tery_1310"	162.618696728218	133.368114343217	167.079929109444	185.17743054138	0.31603415684949	0.244031884627059	1.29505272367366	0.195302042127433	0.5707898233146
"Tery_1604"	554.970770246425	653.700409632981	537.802805775285	481.993077566581	-0.281918933445588	0.217733442659032	-1.2947893075253	0.195392921543152	0.5707898233146
"Tery_3302"	994.997377339424	1093.04367789685	928.329257485962	996.953256562194	-0.235724350888301	0.181972296039897	-1.29538592422123	0.195187131272235	0.5707898233146
"Tery_4286"	222.685572486417	231.893820088695	187.275183689114	266.592908080092	-0.305981355157642	0.235917595786648	-1.29698403435052	0.194636680234716	0.5707898233146
"Tery_4666"	24306.2530644595	19207.9122966973	23850.2023798261	30088.6698591717	0.312395999589849	0.241145550139894	1.29546657364659	0.195159325163263	0.5707898233146
"Tery_4992"	55.7414898916759	65.4163939245133	47.8585030511102	57.891066119687	-0.439946155864035	0.339526745309157	-1.29576288743745	0.195057187771812	0.5707898233146
"Tery_0116"	1211.39004530955	1371.34139109759	1152.86382761302	1139.22802606632	-0.248953337520594	0.192553072361515	-1.29290763563195	0.196043006318952	0.571779125657817
"Tery_2221"	609.626771142041	707.321650319582	597.566756782994	530.021913503069	-0.245310996320538	0.189719057928526	-1.29302242483702	0.196003303316633	0.571779125657817
"Tery_0635"	86.4492597974857	68.8052418799662	91.3161181416998	96.7929901986842	0.381942544212854	0.295928467531095	1.2906583384808	0.196822177070124	0.573596058890074
"Tery_3616"	795.860834245661	734.636512985721	870.221317665447	745.544430375923	0.244379730202874	0.189450243769435	1.28994149250232	0.197070972932229	0.573865672170616
"Tery_0229"	109.503741202333	123.176332587262	95.6219135961661	116.653891226652	-0.35252985417042	0.273593545002447	-1.28851670885461	0.197566156293778	0.573942188220534
"Tery_1794"	854.417221958889	741.025576988608	906.967771538395	888.98304255991	0.292938350646546	0.2273125727509	1.28870280733465	0.197501426143762	0.573942188220534
"Tery_4793"	91.2971300825965	107.837640197701	83.534396936997	86.4007196858914	-0.367650220873005	0.285240711437835	-1.28891215780441	0.197428626866942	0.573942188220534
"Tery_1735"	43.9363103106261	52.897172531939	38.4710781600644	43.1732963151559	-0.44718547883422	0.347249554459309	-1.28779280805851	0.197818096474672	0.57421980257312
"Tery_0912"	331.051308357894	396.664203330352	322.051272845492	278.938466654038	-0.304931212725379	0.237059964105298	-1.28630413775788	0.198336938994429	0.575271121633131
"Tery_0698"	280.588969410475	231.066352481683	295.223530912638	308.159744086022	0.35128611734683	0.273231252541824	1.28567326789624	0.198557114457109	0.575455188860698
"Tery_5034"	64.3044963091896	47.2840124039976	63.1776833106333	83.015199712216	0.425125647511066	0.330871065031013	1.28486801186806	0.19883841077629	0.575815965591906
"Tery_2992"	929.168398455525	774.5251526469	993.328128800124	987.572048747251	0.356009107769494	0.277564973158262	1.28261539530244	0.199626853797225	0.577188824522371
"Tery_3194"	3313.71207112423	2555.14983207293	3101.48498147483	4390.61494464965	0.279891428895893	0.218180407222693	1.28284401179164	0.19954673129169	0.577188824522371
"Tery_0047"	102.426647066133	90.4814345403494	120.202314682872	87.7083581668088	0.381755551628996	0.29811636523626	1.28055885602406	0.200348659409346	0.577189107642441
"Tery_0068"	4002.50794911554	4983.07530660324	4027.20641993443	2984.89288539949	-0.307459169136315	0.239820085348204	-1.28204094619474	0.199828282884538	0.577189107642441
"Tery_0556"	243.073127457965	277.237664823	217.680087360224	246.99815023954	-0.345005637265466	0.269334172162493	-1.28095753500347	0.200208582110607	0.577189107642441
"Tery_1247"	2189.68065869813	1839.91390783126	2163.74789835932	2578.34655007324	0.234985023974373	0.183338008656552	1.28170380869889	0.199946568373579	0.577189107642441
"Tery_2511"	526.754576757945	633.937786811602	533.703133860407	409.148531050597	-0.249554260491426	0.194906992213469	-1.28037613046794	0.20041288459807	0.577189107642441
"Tery_1158"	584.03617274387	544.310145720733	656.52537303761	515.028399326397	0.26850372272904	0.210174942639709	1.27752490071721	0.201416995067692	0.579626336903263
"Tery_2446"	386.55397088013	325.064456354776	402.565337166034	424.026435976626	0.319832182642759	0.250619359012948	1.27616710816914	0.201896453101545	0.580551116514389
"Tery_2878"	283.223067483729	313.269847093301	260.219672714348	287.681380028228	-0.266032294449662	0.208655792159174	-1.27498159383334	0.202315756902722	0.580847114422828
"Tery_4442"	2225.59881110331	2368.1588451138	1925.18675767966	2533.65685722828	-0.297896836875348	0.233610384818419	-1.27518661940863	0.202243196189307	0.580847114422828
"Tery_4114"	1040.04907145313	1084.63465273221	841.264589502997	1293.64021309927	-0.365329719253114	0.286669191151652	-1.27439477463712	0.202523543261781	0.580989414732235
"Tery_0481"	909.987803065538	859.752197278021	1039.62931340972	765.761143336781	0.274239529057727	0.215594485471876	1.27201550845558	0.203367609117498	0.582635856169603
"Tery_1545"	66.9672677147762	76.5908784601124	57.698325435922	71.2470703877212	-0.400328278327893	0.314863024284982	-1.27143629912402	0.203573475889325	0.582635856169603
"Tery_3236"	115.750544942285	98.8103942247104	126.600385655761	116.415934589646	0.33960879851032	0.267105135673143	1.27144241406837	0.203571301679505	0.582635856169603
"Tery_1846"	188.036662172119	153.052847590061	199.24246305228	206.211775433936	0.373723717278833	0.294490863535688	1.26905029511567	0.204423126363913	0.583702737175963
"Tery_2059"	54.4315534021708	44.4387595409779	58.8404525384548	57.8109985589379	0.419619563147523	0.330643903936579	1.2690981389695	0.204406063973907	0.583702737175963
"Tery_3345"	143.50794708468	168.339704259339	137.45995074436	127.748184420501	-0.298580512394844	0.235169195336437	-1.26964125538504	0.204212446848034	0.583702737175963
"Tery_0489"	2265.7897283163	2050.91124696957	2502.35025685526	2125.82741685461	0.286745648307399	0.22634604157843	1.26684631331642	0.205210248345015	0.584133358079764
"Tery_0703"	185.869032250055	154.268131140436	192.163650603331	208.028005829759	0.32497422790189	0.256449949413477	1.26720332230572	0.205082598150479	0.584133358079764
"Tery_3683"	51.7402841303828	65.0025241268986	47.6049110876633	44.6811036979461	-0.422548625436116	0.333321270188349	-1.2676917533566	0.204908050924718	0.584133358079764
"Tery_3915"	137.59147238416	170.797141178995	139.285870356106	101.844206631408	-0.303815178055938	0.239720265444465	-1.26737377623304	0.205021671934754	0.584133358079764
"Tery_1819"	80.5531648642492	59.0276019098443	78.1525171607337	105.679699373927	0.391241083250551	0.309412391295715	1.26446481865889	0.206063240508671	0.585114353291266
"Tery_2339"	1342.58409750775	1083.23808015495	1322.72649463971	1631.71651916261	0.290809406359233	0.229891854043174	1.26498351831387	0.20587723615894	0.585114353291266
"Tery_3158"	780.900679277991	700.829186864346	830.399190506048	786.724404849551	0.242682954968509	0.191992372372958	1.26402393995674	0.206221434411343	0.585114353291266
"Tery_3249"	1058.58254035996	1230.88728640395	1023.07076399993	939.545458856004	-0.268238563286392	0.212345473117274	-1.26321771473908	0.206510948220447	0.585114353291266
"Tery_3712"	67.7902128646323	55.8976605675916	72.7448710083558	72.2507779460876	0.376561053215578	0.297690041881168	1.26494339829444	0.20589161873991	0.585114353291266
"Tery_4004"	2051.42351885899	1870.64639218928	2319.12701277723	1830.64540465133	0.309599456831248	0.245053304036058	1.26339637838832	0.206446765033882	0.585114353291266
"Tery_0132"	397.377188968589	433.212022921307	330.099302367615	462.459184917332	-0.389481900713292	0.309083327445959	-1.26011941158939	0.207626288668618	0.586915882980111
"Tery_0637"	335.464891993692	375.349500770863	308.015775935736	336.753957303457	-0.286742397574367	0.227549604792961	-1.26013138029954	0.207621971730434	0.586915882980111
"Tery_4589"	1031.97440469087	1107.06368728368	931.740188992736	1107.23644564524	-0.248524628563869	0.197090106574226	-1.26096957824858	0.207319807947542	0.586915882980111
"Tery_2188"	953.193662690107	1095.16567856986	924.16456539398	854.765292754543	-0.245857269267037	0.195211213954497	-1.25944234599323	0.207870602327727	0.587154501344163
"Tery_1351"	1172.14608762202	1018.36555331108	1222.13636823289	1250.94120101664	0.264974958872405	0.21055304455606	1.25847127706508	0.208221368559847	0.587693209340322
"Tery_4706"	843.583023498288	704.217490843362	855.216424529475	965.498454606434	0.282080849042131	0.224649452949469	1.25564894700892	0.2092432766763	0.59012389551104
"Tery_2632"	360.920910823504	404.319026662807	301.382887565084	406.82982987183	-0.421237993530436	0.336143366350436	-1.25314980362066	0.210151193896856	0.591775447844522
"Tery_4584"	203.592029347118	169.167443854568	206.219252960293	234.075779419905	0.281622374729379	0.22472911415271	1.25316372910191	0.210146127002625	0.591775447844522
"Tery_0380"	146.895756736676	121.85737759632	150.021098578274	167.246123114636	0.30297462873971	0.242148872470529	1.25119157338461	0.210864591865193	0.592789688526844
"Tery_0722"	475.820581357716	558.821098515065	467.463745402165	405.355318133692	-0.25806980094182	0.206189324555495	-1.25161572500501	0.210709921822422	0.592789688526844
"Tery_3476"	149.019866611158	134.506052295494	165.744565961649	138.446631901085	0.31193950901448	0.249385560905364	1.25083227706537	0.210995676172272	0.592789688526844
"Tery_2466"	41.7663415533873	56.0786776062572	40.5080927049936	29.3413787731081	-0.469492585310276	0.375701640917393	-1.24964209409323	0.211430318954249	0.593556675229361
"Tery_4001"	1502.68832425466	1365.47258821507	1668.76228959259	1390.79311228736	0.288279432893629	0.23096348703794	1.24816020311589	0.211972394783319	0.594623860690868
"Tery_2807"	437.489850718662	497.310821795969	419.41227446375	404.785244023725	-0.245782660344679	0.19700355340045	-1.24760521372462	0.212175668214885	0.59473973563745
"Tery_3279"	381.858225892505	441.180308469428	371.622579147619	337.889613432911	-0.249977864492557	0.200546736410344	-1.24648183743599	0.212587553086423	0.595439736791264
"Tery_2578"	4434.83953849533	4892.0687151546	4123.65917815318	4444.38090234928	-0.246434507295009	0.197873538953148	-1.24541415996688	0.212979550971497	0.596083011560471
"Tery_0723"	73.6694612260766	63.5283339633232	82.1958795648442	71.0209609806788	0.3659826439475	0.294263413386512	1.24372459265531	0.213600941648047	0.597366837571691
"Tery_3353"	1678.43090987791	1367.5427531678	1819.1662136322	1778.2161109566	0.411036365658685	0.33070584333051	1.24290626835974	0.213902375543562	0.597754583710776
"Tery_1036"	284.042070904591	318.443083569376	263.283848724601	280.778391509789	-0.267835185290787	0.215593252717345	-1.24231710368939	0.214119587248081	0.597906558460042
"Tery_0636"	228.60648917192	256.027177680516	212.128396177014	225.902940155682	-0.267343862608363	0.215291711045314	-1.2417749912912	0.214319592338564	0.598010291084504
"Tery_1576"	1460.73743342096	1643.64030413277	1385.26070570034	1391.04965429006	-0.247714111821518	0.199620801561835	-1.24092334006978	0.214634069629491	0.5984330324066
"Tery_2956"	631.950848221309	709.079712997736	589.991701007544	617.760704265529	-0.265176473142725	0.213776275055712	-1.24043920717403	0.214812986822208	0.598477456457623
"Tery_0147"	247.784782536629	207.320810833226	253.380784355203	279.854751512172	0.279011400866733	0.226295449096222	1.23295188648754	0.217593715370145	0.598927422909234
"Tery_0385"	112.834291590104	131.764198884824	102.48196211339	109.432878510457	-0.360008003568315	0.291682808243753	-1.23424484883409	0.217111680009012	0.598927422909234
"Tery_0394"	643.978070912252	744.38537921941	568.362082103991	656.994745817487	-0.388164950778039	0.313301559365495	-1.23894994829952	0.215364034452881	0.598927422909234
"Tery_0536"	639.122907997755	594.310229669369	700.846378477336	591.350380606771	0.237009038462408	0.193058144033715	1.22765625686849	0.21957603377915	0.598927422909234
"Tery_0647"	647.046629986229	540.067776304018	639.317223377876	765.619593580969	0.247076300749692	0.200649494700939	1.23138262131161	0.218179793658018	0.598927422909234
"Tery_1043"	272.8162051124	325.401252542511	267.288504095261	228.522709207998	-0.286793860526911	0.233306641629597	-1.22925716354973	0.218975402531974	0.598927422909234
"Tery_1276"	694.214288857346	803.648825758604	673.731388637681	615.504102285586	-0.255113941248691	0.206874203086788	-1.23318392260665	0.217507152284209	0.598927422909234
"Tery_1314"	855.876208733685	764.900571943665	900.49113233119	879.929460127446	0.235755100182565	0.192090284221026	1.2273140265194	0.219704585691378	0.598927422909234
"Tery_1438"	72.3064433925514	85.5923425670702	64.4114249349591	70.8630719044211	-0.405745052023453	0.32853103158581	-1.23502808871641	0.216820050536157	0.598927422909234
"Tery_1606"	308.416070486071	341.722919699935	282.572087691098	313.875195464668	-0.273660949377132	0.222681893954446	-1.22893219793215	0.219097228211566	0.598927422909234
"Tery_1616"	133.121351671497	118.158603272038	147.683833693661	126.240377037711	0.31986436826483	0.259885748699136	1.23078841323896	0.218402010223866	0.598927422909234
"Tery_1707"	240.354504137771	268.933943028236	206.030204194646	263.261515161996	-0.382944191141778	0.311964244703721	-1.22752590286579	0.219624992257843	0.598927422909234
"Tery_1723"	123.709607417241	146.249369813123	115.317252230016	113.758377802196	-0.344997417424154	0.280777687909645	-1.22872091437399	0.219176461966334	0.598927422909234
"Tery_2063"	442.027104133446	354.216087238258	437.590175073635	536.49351461835	0.310502858027072	0.25220293848387	1.23116272908506	0.218262008019037	0.598927422909234
"Tery_2546"	270.963640070401	294.567816626101	232.321382541784	305.322849807626	-0.341482122930137	0.276578751628914	-1.23466506707032	0.216955181995611	0.598927422909234
"Tery_2811"	51.9669706370567	58.0704090080147	43.8166661635764	58.0889889763193	-0.423635769602544	0.343188384358813	-1.23441173684836	0.217049517722176	0.598927422909234
"Tery_2922"	456.591330391425	400.854737026783	497.383680015335	451.139399320202	0.30805455962757	0.250066272472951	1.23189167647905	0.217989551074282	0.598927422909234
"Tery_2941"	2615.96146667566	2330.52900311413	2771.28206937018	2668.41302619542	0.249419295094623	0.201632144069354	1.23700165093137	0.216086469717608	0.598927422909234
"Tery_3037"	91.8112152686891	74.4441838739403	98.120416958774	99.7144441283104	0.374715294518019	0.304745730267784	1.22959981814594	0.218846998168455	0.598927422909234
"Tery_3144"	37.0164860969681	48.1635877195109	35.3363742631978	28.3895522250807	-0.460973783231379	0.374696272600905	-1.23025985828893	0.218599811051321	0.598927422909234
"Tery_3342"	53.1226228687308	41.6969061303072	55.4278422957039	61.0905104666947	0.403932658126654	0.32819180023106	1.23078229816305	0.218404297929787	0.598927422909234
"Tery_3512"	165.44513974297	180.729472345313	145.309564006279	180.364170745663	-0.311046347839008	0.251531616082725	-1.23660934829246	0.216232147659652	0.598927422909234
"Tery_3624"	765.212709236461	858.329842834729	718.783512842553	741.739370229054	-0.256834014105166	0.209170928914892	-1.22786668031515	0.219497019273646	0.598927422909234
"Tery_3839"	372.847682885382	409.726747827141	342.159666167204	382.00064302089	-0.262693381442328	0.213413671801448	-1.23091168070398	0.218355898407591	0.598927422909234
"Tery_4083"	621.578427141019	696.610967384354	567.076340656399	628.299016624615	-0.293493575050225	0.236978526723458	-1.23848172704997	0.215537493430057	0.598927422909234
"Tery_4112"	277.966944384966	239.731836365561	301.716164249269	280.578222607916	0.323624465198782	0.262011779583879	1.23515234968731	0.216773809451509	0.598927422909234
"Tery_4367"	6679.28540121614	6863.76770794878	5679.38536064678	7994.65315533752	-0.272906449597984	0.220848049895731	-1.23572044094042	0.216562496720496	0.598927422909234
"Tery_4424"	230.870595160238	283.601218948073	233.603337727229	174.040857521916	-0.284415848461715	0.231194392903861	-1.23020218998125	0.218621400014569	0.598927422909234
"Tery_5053"	237.017076769829	247.232240490038	196.093201537648	288.187725897892	-0.327723958623126	0.26563792038102	-1.23372430469661	0.217305654055305	0.598927422909234
"Tery_1358"	53.8338136300849	48.8360921421076	64.360605212748	43.0413477440677	0.390364438376602	0.318305692839935	1.2263822079139	0.220054878247766	0.599437324128929
"Tery_1072"	43.1726099516916	34.4543206661577	46.956641719238	46.2148515859059	0.427588803405667	0.349154066815924	1.22464219679588	0.220710061789955	0.599443303914729
"Tery_1360"	1311.81767157056	1522.14142476695	1238.55419364204	1211.38913526693	-0.297203788412756	0.242459066662897	-1.22578954255389	0.220277883492615	0.599443303914729
"Tery_1533"	611.991047499075	690.299792956001	569.554526015791	597.337084267076	-0.274219755103039	0.223779650424555	-1.2254007662573	0.220424258374422	0.599443303914729
"Tery_3123"	491.107638177735	411.382499005818	505.067879266995	549.892415715761	0.294602760704279	0.24048402133124	1.22504089491458	0.220559812660376	0.599443303914729
"Tery_3253"	988.7853953977	1075.40087984274	893.539692299808	1045.0384655995	-0.266306704870078	0.217566646662746	-1.22402357601662	0.220943333893232	0.599633349634848
"Tery_5031"	1249.08715018269	1336.72911537662	1076.15102483573	1420.84937300921	-0.311315265409198	0.25495084267096	-1.22107957027223	0.222055894046076	0.602207712656715
"Tery_0505"	33.552873754627	26.4097774728113	37.0938834227665	35.3844555342335	0.496165602343683	0.406611807394497	1.22024396075223	0.2223724064752	0.602280260648483
"Tery_0626"	360.204723570531	405.147310234473	319.304681494283	376.612200020962	-0.341687036113439	0.280116946742103	-1.21980137256038	0.222540180963475	0.602280260648483
"Tery_3690"	138.492918429229	125.840840399835	161.179108584671	117.115711225461	0.351850662552714	0.28847067524822	1.21971033017466	0.222574704166664	0.602280260648483
"Tery_0028"	698.731261466007	648.47560942484	778.427851875089	629.442027893552	0.261551559714134	0.214587997598387	1.21885456149156	0.222899398403725	0.602616091178484
"Tery_1121"	1059.18015218966	1276.0517460289	994.458902537445	939.390432828748	-0.360394123417218	0.29583004887042	-1.21824718210109	0.223130054804933	0.602616091178484
"Tery_1429"	41.3055179250976	50.4915713325667	38.0089974245256	37.0642452684864	-0.446061343235485	0.366827191463402	-1.21599857812064	0.223985463658232	0.602616091178484
"Tery_2407"	253.902681315158	300.906132861578	251.194629834751	210.961306989349	-0.264160775114986	0.21732071807715	-1.21553424566363	0.224162395656001	0.602616091178484
"Tery_2697"	646.006331056736	729.54116608418	605.997386863241	622.484912319534	-0.267604672492717	0.220184196644672	-1.21536729960948	0.224226034184997	0.602616091178484
"Tery_3570"	62.3304165766198	53.0524077045718	72.8590797609519	55.8154306721695	0.428448930918906	0.352612951900442	1.21506861449569	0.224339922832513	0.602616091178484
"Tery_4128"	292.359689197794	212.467721466833	271.854762211446	403.009047408277	0.354528359114245	0.291115933822964	1.2178253332222	0.2232903552172	0.602616091178484
"Tery_4482"	889.445410545851	1004.52846488044	855.176559593945	825.76563263912	-0.232097157515339	0.190823708230777	-1.21629099270331	0.223874091521348	0.602616091178484
"Tery_4531"	415.182531573754	481.868729954058	402.648776041678	367.296966491563	-0.259070774771099	0.213161437881088	-1.21537355605389	0.22422364904446	0.602616091178484
"Tery_5062"	955.924612625316	1026.51431192144	821.149704844863	1087.49727499988	-0.322796558600266	0.26522489665983	-1.21706733668474	0.223578597010304	0.602616091178484
"Tery_4799"	6465.57769655501	7248.88565810504	5943.98706570724	6464.65568127661	-0.286608745911233	0.235971884678816	-1.21458853583909	0.224523063471513	0.602667170370903
"Tery_3016"	814.202027182441	895.293708129044	764.356357284179	807.878851083232	-0.229527437440286	0.189328425177853	-1.21232423089492	0.225388292006237	0.604106429377301
"Tery_4299"	189.135571260059	209.700086190129	170.165857195637	197.025627426623	-0.293598463178164	0.24216002917261	-1.21241504711287	0.225353543851893	0.604106429377301
"Tery_0281"	198.015109931166	169.762330690849	212.610971629872	204.374096623426	0.329756425392766	0.272347484468819	1.21079299129902	0.225974751991094	0.604445575303483
"Tery_1428"	102.964232554259	127.702846506774	95.3451175631026	89.6542910884787	-0.406112432573661	0.336232995301279	-1.20783039811357	0.227112506271378	0.604445575303483
"Tery_1870"	281.1251521428	329.436823054528	275.05647215607	241.916501211166	-0.265385742988632	0.219600281356271	-1.20849454904878	0.226857091236397	0.604445575303483
"Tery_1928"	866.389806251057	757.423773779476	911.684393585752	907.413957720596	0.269067488234515	0.222742732199662	1.20797426509669	0.227057161412512	0.604445575303483
"Tery_2174"	2268.26912838241	2664.95994952359	2172.10012029413	2015.83181937367	-0.29520917854448	0.244438238796728	-1.20770457191017	0.227160918823204	0.604445575303483
"Tery_2797"	171.480009061049	201.371398493987	165.245436568747	150.940478366565	-0.289955217472614	0.239931818874658	-1.20849005701944	0.22685881806473	0.604445575303483
"Tery_3885"	104.063307132568	129.954028498168	98.7380196414515	86.160517003644	-0.401101062363277	0.331287424328589	-1.21073434397994	0.22599723536687	0.604445575303483
"Tery_3906"	79.1422889854568	70.0726331388433	89.7563777225289	72.2908117264622	0.343016952150438	0.283388841362495	1.21041093397065	0.226121248378066	0.604445575303483
"Tery_3948"	660.315494570166	726.669587378691	619.529277286906	655.14072768653	-0.230746832382749	0.190676671105375	-1.21014716192118	0.226222428897531	0.604445575303483
"Tery_5021"	743.432228250498	594.957224214151	727.232712401804	916.206506059885	0.291331288691487	0.241000771679493	1.20883965084945	0.226724455039539	0.604445575303483
"Tery_1930"	207.127273777733	261.329867463191	198.737086986209	165.509960279562	-0.398693701132955	0.330440344323152	-1.20655273480485	0.227604438562777	0.60518718204382
