""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tery_4139"	2792.32140903615	1.17136230571112	0.305506876233339	3.83416020010124	0.000125994010957978	0.0102919813657046
"Tery_1958"	821.237328170394	0.921960466378505	0.242126741408695	3.80775977496139	0.000140231397083837	0.0112346923125244
"Tery_4032"	1004.0185987181	1.14046749359902	0.300279316121907	3.79802214927124	0.000145855292713968	0.0114647764046489
"Tery_1669"	503.774037796225	-1.00864569943555	0.267033547004706	-3.77722466240459	0.000158585670134367	0.0122345907736995
"Tery_0846"	87.955092234098	1.05328899358094	0.281584419522649	3.74057980681784	0.000183596237416444	0.0139065804559438
"Tery_1891"	4526.9361458189	-0.839901573285507	0.227297213802433	-3.69516880226939	0.000219740749207263	0.0163471421642403
"Tery_1886"	172.389790147584	2.9469443403169	0.799444956083309	3.68623795533686	0.000227593558874034	0.0166342941450742
"Tery_1859"	1449.37655268415	-0.747145251488085	0.204298759693643	-3.65712083914984	0.000255064153854075	0.0182703727093313
"Tery_3369"	385.2653639647	1.04419844043526	0.285812365420414	3.65344039226331	0.000258749877544539	0.0182703727093313
"Tery_0277"	1173.3983128901	0.843810970397184	0.235034013407189	3.59016534740998	0.00033046826396176	0.0226466357598001
"Tery_2977"	862.303570308668	-1.28213881105142	0.357213940529172	-3.58927428518629	0.000331599803492033	0.0226466357598001
"Tery_1887"	580.984152902542	0.908336956103613	0.253817976826541	3.57869433623438	0.000345315048680627	0.0232029434323144
"Tery_0593"	201.367615938622	-1.2026375853674	0.339058591313182	-3.54699044996783	0.000389658715940042	0.0257669557239081
"Tery_3357"	127.203816113433	0.949248349972273	0.26890275450949	3.53008042518498	0.000415433361994775	0.0270421154073474
"Tery_2976"	128.572147532928	-1.0087128925159	0.286433428673827	-3.52163117687134	0.000428900410441893	0.0274892170753989
"Tery_3820"	4129.03958841161	-1.12532929835394	0.323425597989737	-3.47940702699001	0.000502524703585268	0.0312465360468094
"Tery_4130"	220.812584303667	1.23737515147844	0.355558251642353	3.48009122489184	0.000501243078231263	0.0312465360468094
"Tery_2902"	226.14603953986	0.802147149028837	0.23205266337441	3.45674614272622	0.000546739634632618	0.0331039425085078
"Tery_4136"	30722.431022931	0.891804972293359	0.258046657043699	3.45598343536121	0.000548289014183158	0.0331039425085078
"Tery_2482"	13.6729955162409	-2.59880301735258	0.75467560749599	-3.4436027765299	0.000574018375229609	0.034162293588665
"Tery_0162"	3766.73647854682	-0.942789442697291	0.276006104960599	-3.41582822174125	0.000635883458819818	0.0367929234644912
"Tery_3819"	6630.17113589347	-1.11495546402897	0.326125151454327	-3.41879630889223	0.000628987924687071	0.0367929234644912
"Tery_4131"	321.403160513625	1.00474654655081	0.29680845679088	3.38516819033466	0.000711346536109846	0.0405954749237482
"Tery_3826"	12753.7545246831	-1.0621419460461	0.315657091825967	-3.36486007617308	0.000765824854265297	0.0431138694982328
"Tery_4145"	6863.27774145899	1.12289738989103	0.335246808669783	3.34946481473321	0.000809678386638392	0.0449749354498072
"Tery_0915"	892.221717146882	-0.991743738135877	0.297297758910689	-3.33586012141385	0.000850359381387163	0.0460077556215444
"Tery_4087"	336.428926690159	0.832895382264544	0.249438340384592	3.33908324189602	0.000840553722209402	0.0460077556215444
"Tery_4137"	29002.4049465404	0.799415891542462	0.240861891175862	3.31898038182711	0.000903467764427578	0.0482544449564781
"Tery_1835"	63.9668954487675	1.11513473817742	0.336865464799459	3.31032668736546	0.000931871406980761	0.0491414719174918
"Tery_4140"	2174.8591242742	0.791370479952073	0.24192598433823	3.27112642371512	0.00107120011624474	0.0557827460534447
"Tery_1892"	5969.31554460422	-0.80339514487667	0.246354658728742	-3.26113234075787	0.0011096823549554	0.0570732924783236
"Tery_0972"	282.322860537215	0.832729650770579	0.25634684816216	3.24844895398834	0.0011603602671837	0.0582416972661118
"Tery_4981"	299.104972301235	-0.730767106096054	0.224756511068864	-3.25137235233266	0.00114849334999195	0.0582416972661118
"Tery_3367"	214.994750558778	0.888014490626817	0.277569008675764	3.19925662761628	0.00137782462535812	0.0683335403481183
"Tery_0674"	442.932790028587	0.832261953668729	0.2612387537813	3.18582883137419	0.0014433996793659	0.0707435654616275
"Tery_1325"	116.670132810102	-0.8551131388723	0.269323191366251	-3.17504457946749	0.00149813483439697	0.0715833655825462
"Tery_3365"	305.412920220736	1.08630939681093	0.342430004859877	3.17235458748848	0.00151208261432167	0.0715833655825462
"Tery_4231"	251.966448218681	0.751344985179875	0.236780216923611	3.17317466358378	0.00150781784389596	0.0715833655825462
"Tery_3368"	316.463735557938	0.944154822192094	0.298260548166235	3.16553707152001	0.00154796935117623	0.0724588799662942
"Tery_2561"	520.932796052882	2.22578668389512	0.704747589576323	3.15827498641493	0.00158705775407303	0.0726558527853653
"Tery_4147"	40.4931567842007	1.20748550451355	0.382217066955215	3.15916166206946	0.00158223696575942	0.0726558527853653
"Tery_0278"	455.909574723849	0.942647729075089	0.299397428695198	3.148483048713	0.00164120241693834	0.0727366943506927
"Tery_2227"	67.9309180550182	-1.01708414922036	0.323028092848282	-3.14859348687688	0.00164058238370394	0.0727366943506927
"Tery_4144"	813.159979366731	0.929698939266833	0.295014187213148	3.15137027154265	0.00162506334557731	0.0727366943506927
"Tery_3824"	599.969264042162	-0.939521470554102	0.30016236891079	-3.13004416230914	0.0017478002514409	0.0766456405000295
"Tery_3821"	3735.66094253573	-1.17400914767233	0.375869401730068	-3.12344964040316	0.00178744450572899	0.0773986518007823
"Tery_4218"	93.5135326585478	0.865632837513115	0.277353875366726	3.12104107566029	0.00180212895455494	0.0773986518007823
"Tery_4141"	1260.68849273121	0.684894479504331	0.220696496661004	3.10333190542824	0.00191354904341003	0.0813453603555731
"Tery_0183"	2372.63396481874	-0.843450867021813	0.274710894602402	-3.07032186780422	0.00213828196047404	0.0885264873619139
"Tery_0673"	721.840512072699	0.59255699052549	0.192842527414437	3.0727505932964	0.00212095670618618	0.0885264873619139
"Tery_4389"	4542.66725840078	-0.710267955613044	0.231416863053911	-3.06921434436513	0.00214622544972475	0.0885264873619139
"Tery_1922"	326.085144985546	1.02954145813162	0.336651544406515	3.05818130122233	0.00222684804738126	0.0909514604450033
"Tery_2477"	296.365914350461	-0.947201878875145	0.311779863229313	-3.03804700234435	0.00238116811337534	0.0956544541193644
"Tery_3963"	1803.09520373301	0.607808937487221	0.200121868874449	3.03719399037066	0.00238791724157799	0.0956544541193644
"Tery_3845"	771.333667156176	0.752059021712794	0.249368186896596	3.0158579210613	0.00256253302687159	0.101671548475686
"Tery_4594"	2863.5274865589	-0.579776147012184	0.192527476399948	-3.01139431032578	0.00260050914430227	0.102204915992106
"Tery_3372"	6686.15184138938	-0.764606678245463	0.254895317040432	-2.99968899830428	0.00270255397433082	0.10522280240245
"Tery_1332"	10.5712352557377	2.40934926744149	0.804376551587433	2.99530022684855	0.0027417483279376	0.105760403094334
"Tery_4027"	1673.32075916654	-0.694357687064266	0.232852253990357	-2.98196678436715	0.00286403070265866	0.109463778965835
"Tery_0653"	67.5529540514024	0.973702459700546	0.327701614818128	2.97130809148116	0.00296534136981505	0.110485076742999
"Tery_1069"	286.184172989707	-0.854997571524324	0.287709929217349	-2.97173466988141	0.00296122473835878	0.110485076742999
"Tery_1776"	4696.00060157444	-0.751180195094573	0.253087736006541	-2.96806240771445	0.0029968347748341	0.110485076742999
"Tery_2324"	90895.2540322711	-0.835834591950024	0.281395271423481	-2.9703220943331	0.00297487657986722	0.110485076742999
"Tery_3822"	2801.95141311588	-0.946267679709026	0.319265968253753	-2.96388520481748	0.00303781588137803	0.11068808521693
"Tery_4092"	346.536097611718	0.635624163919873	0.214585614896084	2.9621005314251	0.00305548002879188	0.11068808521693
"Tery_3912"	628.276639890055	0.696419167575599	0.235446381276231	2.95786736581245	0.00309775382074223	0.111252089803553
"Tery_1661"	125.705232685884	-0.746870457244196	0.252821968332959	-2.95413591694132	0.00313545879991032	0.111643772311337
"Tery_2366"	299.445961697291	-0.726714996833516	0.246769712618547	-2.94491163085666	0.00323046914441509	0.114051986912146
"Tery_1640"	982.370871419114	0.630049239438531	0.214233068562241	2.94095231733789	0.00327204897818156	0.114549210446255
"Tery_1833"	218.836701159348	0.847476621023546	0.289078521929502	2.93164852015612	0.00337168103387766	0.117053526559453
"Tery_4148"	115.065446407788	0.900838498934185	0.308206827918742	2.9228375796129	0.00346857397459364	0.11942214196824
"Tery_3457"	89.103044563504	-0.88847199047907	0.306137211484267	-2.90220187925351	0.00370549662125594	0.126533597738953
"Tery_2055"	890.776014999415	-0.973610325217767	0.337884884303359	-2.88148529409692	0.00395805704279493	0.13255566331458
"Tery_R0029"	15.1222790701443	-2.11458981717108	0.734675103402422	-2.87826524592709	0.00399868768885871	0.13255566331458
"Tery_3823"	435.361014050554	-1.0198985155166	0.354446136543968	-2.87744289008517	0.00400912471858787	0.13255566331458
"Tery_4356"	227.761064200862	-1.01175945908719	0.351095009586039	-2.88172554853487	0.00395504058784945	0.13255566331458
"Tery_0843"	109.338883867257	0.752427439774318	0.262826462238341	2.86282984356419	0.00419875981253155	0.137732546291389
"Tery_3376"	3594.43349991068	-0.686081765736853	0.241212689349395	-2.84430212849651	0.0044508821389786	0.144862304617069
"Tery_3114"	6.82099225540795	3.36684596785242	1.18583187161865	2.83922708474406	0.00452229611737223	0.146045624999789
"Tery_3022"	91.3620730511968	0.867651257427657	0.307342256341489	2.82307830936077	0.00475649520970226	0.152427377258612
"Tery_0693"	65.232834614154	0.918581420528069	0.327053881412921	2.80865469799552	0.00497489743819618	0.158209333797903
"Tery_1355"	3737.03194129953	-0.87964027887354	0.313755258314572	-2.80358736806128	0.00505375377645264	0.159499532065922
"Tery_1888"	219.659847443179	0.907558784923584	0.325016954494766	2.79234289895544	0.00523278707773753	0.163908202750786
"Tery_4133"	8086.24021070469	0.685096589476777	0.246045542485365	2.78442999843221	0.00536218942396528	0.166708068210741
"Tery_0424"	228.090242469345	-0.970189865657054	0.350460885969635	-2.76832566628024	0.00563451213345326	0.173876870725676
"Tery_0668"	255.709319021299	0.689197401386537	0.250275139363278	2.75375893562547	0.00589151452641656	0.179153646109864
"Tery_0907"	219.153496173058	-0.703263179793939	0.255266925189218	-2.75501097242677	0.00586901672059693	0.179153646109864
"Tery_3773"	873.03610215005	0.652345423665273	0.237290703641264	2.74914024719438	0.0059751813992694	0.180381200792437
"Tery_0849"	237.746742260987	0.625003087898792	0.22922018946582	2.7266493817814	0.00639809845394823	0.189507566257694
"Tery_1908"	926.863039266188	0.531396627482992	0.194948410168266	2.72583206513111	0.00641396227612456	0.189507566257694
"Tery_1966"	817.906410152454	-0.631123067811931	0.231426568412379	-2.72709858743329	0.00638939457621862	0.189507566257694
"Tery_3101"	61.9684367657822	1.00208055079248	0.368513771457943	2.71924858283579	0.00654304150949647	0.191959936116636
"Tery_2121"	3270.0191867047	-0.499091077729585	0.184448433059375	-2.70585696745347	0.00681283827314465	0.197800625430744
"Tery_4134"	4244.03458363833	0.689790972532699	0.255036358920355	2.7046769937149	0.00683708354825425	0.197800625430744
"Tery_3362"	158.799701926803	0.923607591146529	0.342287191697726	2.69834108184266	0.00696860009384726	0.200215089592881
"Tery_1509"	120.877361660401	0.763569301481688	0.286157914431326	2.66834940770067	0.0076224940888997	0.217502125851754
"Tery_0785"	125.504022029399	0.733860586966132	0.275802636056403	2.66081788578719	0.00779511060654463	0.220535079666374
"Tery_4357"	244.061597789548	-0.774232163077472	0.291161773329083	-2.65911336582774	0.00783465957528164	0.220535079666374
"Tery_0774"	565.446427956491	0.682010648656953	0.257926535723659	2.64420505142462	0.00818830350933596	0.228942767918749
"Tery_2596"	190.05243371438	-0.602757451987952	0.229266593036288	-2.62906795100561	0.0085619250793458	0.237793199203697
"Tery_0185"	212.992281023792	-0.744227811027653	0.284397161490046	-2.61686089667144	0.00887424974998883	0.244835261314261
"Tery_2425"	1043.12379393576	-0.614626053879444	0.235986171749975	-2.60450029474877	0.00920083418181604	0.252175494746353
"Tery_0672"	1001.94777219801	0.569158413584729	0.219131704816393	2.59733484965864	0.00939502870036277	0.254153828348775
"Tery_1068"	299.35896631324	-0.834013270009342	0.321022396814529	-2.59799091367196	0.00937709752402842	0.254153828348775
"Tery_0270"	3564.63987509719	-0.740042358974366	0.285551929669541	-2.591620935046	0.00955249607886871	0.255575523647286
"Tery_1792"	242.564129180088	-0.639480410706717	0.246810155127717	-2.59098095204309	0.00957027884997037	0.255575523647286
"Tery_0017"	1070.60565270939	0.589701629533892	0.227947272027247	2.58700893539715	0.00968130815802001	0.256893820294977
"Tery_4085"	11.349849239651	1.79155044926592	0.694487209618627	2.57967378585667	0.00988936850173151	0.260753855558313
"Tery_2593"	524.743998040747	-0.643622154890474	0.250687020157396	-2.56743310637452	0.0102454555257997	0.266218279303388
"Tery_3023"	101.093112752074	0.755900213583857	0.294584785688491	2.56598524535882	0.0102883204435539	0.266218279303388
"Tery_3293"	568.659115219973	-0.556799608090195	0.216841658497893	-2.56777047338256	0.0102354904099367	0.266218279303388
"Tery_3734"	1169.79976308472	-0.522633886765127	0.204097673960181	-2.56070476759619	0.010446008407142	0.268630068050331
"Tery_2623"	27285.9322660788	-0.64348892613212	0.251885121308527	-2.55469208657199	0.0106281769640281	0.271637946209453
"Tery_4624"	163.044318934778	-0.587692809854793	0.23098881868834	-2.54424786962408	0.0109513341218205	0.278190597265268
"Tery_4745"	99.3945593798258	0.661361091529518	0.263382881888415	2.51102534374163	0.0120381054116068	0.303943922089417
"Tery_3173"	375.453975537244	0.617403458883083	0.246177873525464	2.50795674705192	0.0121431530245631	0.304749250001987
"Tery_0331"	670.363407631458	0.472915027362435	0.188939120215168	2.50300216717358	0.0123144790025767	0.307198320507394
"Tery_1621"	87.2942237264529	-0.695822500550709	0.278385512511499	-2.49949249971105	0.0124371331770142	0.308411290568102
"Tery_1567"	955.810436489795	0.477934843956138	0.19150619585045	2.49566256503453	0.0125722133005221	0.309916216627072
"Tery_3364"	85.0984317949413	0.771623322843185	0.310502946781397	2.48507568395617	0.0129523894254312	0.317409731449096
"Tery_0568"	195.997134285478	-0.577733833710324	0.233020113765218	-2.47933032207008	0.0131629341401096	0.320682945191207
"Tery_1521"	255.737828958734	0.540002840963554	0.218172165937404	2.47512251915071	0.0133190475900142	0.322599722441856
"Tery_0687"	793.815626452996	0.546969741515184	0.221493672355347	2.46945989787766	0.0135317184588983	0.325856295374395
"Tery_4111"	828.605397143034	0.575532423351387	0.23368368733851	2.46286948783756	0.0137830076785431	0.330000057406957
"Tery_2704"	403.013906230486	-0.542434937645857	0.222785999289548	-2.43478018984879	0.0149008384635656	0.354725103081224
"Tery_1467"	1179.22877224416	-0.495764356389924	0.204405643717864	-2.42539465825227	0.0152917529368998	0.361962742813208
"Tery_4163"	729.461269864291	-0.494273617218944	0.204237208914662	-2.4200958280108	0.0155164174988131	0.365205623164154
"Tery_2246"	298.88568231561	-0.74042192715535	0.307603564519814	-2.40706549779808	0.0160812854495478	0.374066190733787
"Tery_2971"	38.3399338373239	-0.857317342651084	0.357038451210642	-2.40119051531873	0.0163418259033964	0.374066190733787
"Tery_3273"	311.702486360886	-0.5840441393822	0.242481587032304	-2.4086123261161	0.0160132977445658	0.374066190733787
"Tery_4567"	378.887666815793	-0.577234377919091	0.240349425770255	-2.40164658629498	0.0163214683583391	0.374066190733787
"Tery_4816"	1117.35119618456	0.508568868760897	0.211736946729409	2.40189006508546	0.0163106093722306	0.374066190733787
"Tery_4396"	347.127352094342	0.598922645686308	0.25002010014518	2.39549798331626	0.0165978055444687	0.377849496711786
"Tery_0181"	485.598991827637	-0.542921276802287	0.227357898662977	-2.38795872056807	0.0169422446281505	0.379469844735888
"Tery_3274"	289.785513161535	-0.587831684705109	0.246102949676348	-2.38856009437584	0.0169145418157968	0.379469844735888
"Tery_4537"	621.65194883638	-0.593420832409109	0.248178544921353	-2.39110448728419	0.0167977715940943	0.379469844735888
"Tery_2437"	3016.9941607518	-0.615394827029683	0.257921786331769	-2.38597458470643	0.0170339282063715	0.379483127848896
"Tery_0279"	309.662436917325	0.698613223873504	0.293541109708075	2.37995020380032	0.0173149777132671	0.382210269455804
"Tery_1837"	2354.64768763936	-0.518347788091336	0.217846132441353	-2.37942157743325	0.0173398321956666	0.382210269455804
"Tery_0527"	10.1208261498813	-1.46888780966556	0.620995032425203	-2.36537771313409	0.0180116905376729	0.392092950782183
"Tery_0731"	1050.82492417891	0.557323905034328	0.236312348292721	2.35842057793767	0.0183528865584555	0.392092950782183
"Tery_1233"	813.184513004737	0.523308711397959	0.221682710647114	2.36062032023322	0.0182443988709324	0.392092950782183
"Tery_1234"	9605.25462700453	-0.519598670013126	0.219730705873556	-2.36470668925138	0.0180443554392721	0.392092950782183
"Tery_2579"	379.570929891244	-0.498431673706447	0.210900946117165	-2.36334489191692	0.0181108061651208	0.392092950782183
"Tery_4025"	824.010399068733	0.572091190183118	0.242466265539175	2.35946715684738	0.0183012007775206	0.392092950782183
"Tery_4423"	294.180471820978	0.489996445452881	0.20948431880922	2.33906026111256	0.0193323149518318	0.410910326986385
"Tery_3156"	274.901366372858	0.497822472113468	0.213235680018417	2.33461150624732	0.0195637249179751	0.413718162478601
"Tery_2057"	72.0484750463267	-0.703389717297726	0.302475842888636	-2.32544096936923	0.020048392929079	0.421627026172983
"Tery_2996"	1433.70388769173	-0.533513694730173	0.22959396241341	-2.32372702279305	0.0201401291906922	0.421627026172983
"Tery_4279"	79.9219372275351	-0.852607050482705	0.367402783011498	-2.32063307603204	0.0203066554702581	0.422987633445475
"Tery_2312"	570.343330514961	0.547916796195695	0.236399060580299	2.3177621554447	0.0204622509218863	0.424108145973026
"Tery_0624"	128.926060755536	0.961283029978503	0.415523471418947	2.31342654771311	0.0206991988808198	0.426895359096511
"Tery_0532"	280.226526622879	0.509907016064999	0.221026566191181	2.30699424441108	0.0210551409718765	0.431538848733038
"Tery_3194"	3313.71207112423	-0.501862889043033	0.217668792025031	-2.30562628833499	0.021131523077662	0.431538848733038
"Tery_4425"	326.746843900999	0.56737302557828	0.246354335614498	2.30307708676222	0.0212745062496353	0.432339478224297
"Tery_0022"	82.2173975204518	0.646474853162367	0.283112210701995	2.28345803792563	0.022403401916127	0.435922758345488
"Tery_0139"	857.876090093944	0.492077179132546	0.215315323686168	2.28537927867025	0.0222905979532383	0.435922758345488
"Tery_0580"	2080.35746469014	0.55130277498328	0.241284147295439	2.28486944195401	0.022320484323496	0.435922758345488
"Tery_2481"	470.627128824829	-0.529672492213459	0.230524881272293	-2.29768036009882	0.0215799881696359	0.435922758345488
"Tery_2513"	405.993718725515	0.507266093461408	0.221812550375331	2.28691339873717	0.0222008783964065	0.435922758345488
"Tery_3498"	10839.7060019309	-0.515486675917017	0.225275153876843	-2.28825357366677	0.0221227584601634	0.435922758345488
"Tery_3935"	32.4381993025063	-0.906931971402428	0.396530662474141	-2.28716731700811	0.0221860588900991	0.435922758345488
"Tery_4509"	4514.88361647278	-0.474768220833699	0.20805051147565	-2.28198535762439	0.0224902047445644	0.435922758345488
"Tery_4580"	240.489206389107	-0.657763789198047	0.28825689135205	-2.28186665759438	0.0224972138848488	0.435922758345488
"Tery_4737"	185.202173588631	0.5541163895053	0.241561197753582	2.29389651425126	0.0217964436974971	0.435922758345488
"Tery_4030"	7216.38168114307	-0.612580423338572	0.269052484860696	-2.27680641439063	0.0227977883196367	0.439701787683364
"Tery_0108"	76.7219267112468	0.660504183544905	0.291456650987502	2.26621757063018	0.0234380653644438	0.448078051894121
"Tery_1670"	43.4303783651144	-0.85570685004803	0.377617395577005	-2.266068406993	0.0234471952263366	0.448078051894121
"Tery_1259"	524.975411938287	-0.61183030429373	0.270428179017288	-2.26245026134875	0.0236695985824716	0.448216125884439
"Tery_3304"	1059.15754776565	-0.422237831070753	0.186525576382468	-2.2636993771029	0.0235926108354281	0.448216125884439
"Tery_R0009"	7184.95265772133	-3.31997281000991	1.472019931169	-2.25538577278187	0.0241091249798588	0.452426192189602
"Tery_4209"	469.504851007351	0.518351715428656	0.229802401011761	2.25564099046175	0.0240931239165199	0.452426192189602
"Tery_0922"	350.26720378835	0.566175523315601	0.251878537339533	2.24781170041652	0.0245881994726007	0.458165607602145
"Tery_4360"	91.1349198038003	0.615927495524262	0.274101294817106	2.24707984665026	0.0246349246526357	0.458165607602145
"Tery_0275"	338.468166154858	0.607139636484256	0.27073398512137	2.24256897859378	0.0249246225474242	0.46056904563141
"Tery_1813"	65.2554082270165	0.672473877190432	0.299993185945135	2.24163050594562	0.024985262677076	0.46056904563141
"Tery_4367"	6679.28540121614	-0.493322865571889	0.220760276123019	-2.23465414265465	0.0254400633708527	0.466886801775209
"Tery_0893"	53.6241527387632	-0.746776520960433	0.335423443118624	-2.22636949289299	0.0259894421712633	0.470747896023838
"Tery_1773"	455.459571690603	0.478905031154943	0.214876599376323	2.22874446331038	0.0258309120216329	0.470747896023838
"Tery_4181"	188.69290214009	-0.624412566107277	0.280353642810226	-2.22723186275824	0.0259317816693267	0.470747896023838
"Tery_R0042"	2633.29230293641	-2.23248347286278	1.00552844569646	-2.22020916704797	0.0264045723321854	0.47619674604279
"Tery_4731"	678.614393887086	-0.418919787290765	0.188907971348223	-2.21758660738858	0.0265830318784296	0.477348753472146
