""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Tery_3601"	9.38496452892315	-1.92580079818307	0.830417856069716	-2.31907440827162	0.0203910021237441	NA
"Tery_3604"	7.04955998011109	-0.7002264229626	0.913526383558362	-0.766509249831497	0.443373350210819	NA
"Tery_3611"	4.04964141695275	-0.590044971617557	1.13007563735046	-0.522128742639704	0.601580695356586	NA
"Tery_3613"	17.1857961083675	-0.280132279671311	0.581673696712759	-0.481596952474276	0.63009229151718	NA
"Tery_3620"	23.7665583491571	0.0706248620853083	0.492561718650828	0.14338276689215	0.885987892371687	NA
"Tery_3636"	67.6157076806566	-0.0421434371184423	0.442538679165708	-0.0952310817167277	0.924131282528633	NA
"Tery_3639"	4.06789143449029	-0.837162886841302	1.03622868753285	-0.807893949389202	0.419151634750876	NA
"Tery_3640"	51.4886103873984	-0.107189668149716	0.359559737780093	-0.298113656471941	0.765616418846732	NA
"Tery_3641"	62.4997210010193	-0.565669763911693	0.393991825407441	-1.43573984898472	0.15107638157735	NA
"Tery_3642"	36.5826703757172	-0.245689835697309	0.415653265532804	-0.591093240618168	0.55445794860788	NA
"Tery_3644"	29.6254360697171	0.193947681970594	0.475247175022732	0.408098547795296	0.683201326150046	NA
"Tery_3646"	24.724733183505	-0.297417890438495	0.542072213308939	-0.54866839350238	0.583233040374489	NA
"Tery_3652"	47.4757834281897	-0.652613548638819	0.405138178916492	-1.61084188704254	0.107214188854912	NA
"Tery_3653"	30.4151957599315	-0.639091799455438	0.436779907130473	-1.46318955845313	0.14341551712639	NA
"Tery_3656"	13.364784309064	-0.209307153859423	0.621671599361979	-0.336684439299198	0.736354794856245	NA
"Tery_3657"	8.791861884392	-0.570737882451591	0.789254550151945	-0.72313537165128	0.469596719818739	NA
"Tery_3662"	36.382049471905	0.20700049755067	0.437486311830622	0.473158798236441	0.636099890296959	NA
"Tery_3665"	4.68709150760788	0.227847597827289	1.02023035751438	0.223329560965428	0.823279021872403	NA
"Tery_3666"	32.3930161730137	0.227519504197077	0.438508389660204	0.518848691523051	0.603866259936686	NA
"Tery_3671"	68.8956756350863	-0.185468989462657	0.348541805679685	-0.532128388733676	0.59463707656687	NA
"Tery_3673"	37.7418639081967	0.719399332323058	0.42187977680498	1.70522355390268	0.0881527387226323	NA
"Tery_3675"	29.5921520354967	-0.441373374678453	0.425126665482406	-1.03821616124129	0.299169430253957	NA
"Tery_3676"	2.71878139378565	0.18041148821113	1.36415184436554	0.132251764315165	0.894785158655254	NA
"Tery_3677"	42.0098154228548	0.245189489083052	0.385943455954131	0.635298993415741	0.525233429974172	NA
"Tery_3683"	51.7402841303828	-0.502958893392301	0.37106128288569	-1.35546044976954	0.175270901287548	NA
"Tery_3684"	43.5976654653247	0.655326693995288	0.559206816560332	1.17188609757332	0.24124278940037	NA
"Tery_3685"	25.3049131984112	-0.844123699569764	0.480741798348117	-1.75587748448391	0.0791093302408152	NA
"Tery_3691"	28.6728190548091	-0.125663310739277	0.463446400422152	-0.271149610019219	0.786275966945867	NA
"Tery_3692"	28.5260035954886	-0.207970955864251	0.458788920865389	-0.453304224243181	0.65032969145785	NA
"Tery_3712"	67.7902128646323	0.363415029078359	0.326702927635442	1.11237151043802	0.265978448745375	NA
